17
880 806
335 671 811
490 817 751
19 555 355
433 781 521
456 214 106
775 533 -589
945 29 654
881 857 -317
75 263 -396
333 206 202
599 414 -637
438 890 -362
469 229 -437
969 888 171
567 971 -195
93 601 563
288 830 1
913 872 -871
278 465 -150
655 344 -87
398 642 837
443 706 -30
534 495 -641
713 254 279
898 382 746
304 189 -233
285 913 928
441 885 62
158 977 -576
126 285 778
404 156 794
686 298 555
837 737 662
328 121 160
905 908 -139
429 751 -629
253 103 476
465 849 -229
554 354 634
750 263 115
87 676 -972
212 365 763
442 48 -801
628 352 821
259 447 -830
512 751 224
742 126 -802
444 506 855
232 726 79
517 384 -314
483 857 -605
92 942 -147
739 565 -718
893 147 -148
505 115 -758
413 490 -466
624 232 41
58 918 -521
103 957 -912
978 411 151
301 637 -69
1 824 392
980 9 541
77 310 480
17 728 297
540 287 -298
181 457 611
722 808 -410
526 291 -712
605 380 -506
66 900 450
420 726 355
814 732 26
222 893 400
896 868 935
894 149 956
113 427 -48
88 524 990
185 892 -180
771 227 24
689 623 -746
848 566 263
460 524 -908
781 276 517
271 905 77
419 662 -220
364 360 582
352 939 796
245 688 -587
921 940 646
908 886 390
836 49 -499
683 966 -695
783 663 -115
862 365 287
602 735 869
595 469 -822
480 739 -588
803 957 -463
689 294 781
958 342 -260
403 322 454
434 27 -275
95 554 -304
826 615 -347
983 404 811
673 408 -81
945 740 394
559 191 -398
871 915 719
386 295 -472
891 281 894
772 825 349
310 899 -160
240 86 -46
318 813 546
23 908 914
509 816 -898
605 548 573
18 768 161
233 654 -579
783 438 -607
81 649 835
742 944 -236
886 267 884
194 422 -142
821 200 621
312 894 -921
329 650 -535
557 33 505
440 469 -255
439 489 -893
387 432 -233
12 951 -529
73 596 -247
45 257 736
407 683 -683
307 509 581
823 351 -910
633 984 -117
545 710 -345
716 494 -651
449 355 -530
354 978 -281
810 787 -594
9 462 762
396 700 -222
287 737 305
225 615 478
553 37 697
801 206 -485
280 265 -578
717 358 749
204 89 -128
397 281 -681
677 56 953
812 680 -225
286 174 711
578 599 -565
709 502 97
700 977 -877
467 885 917
311 355 966
399 129 -479
75 560 -271
453 779 -501
160 236 898
157 585 809
437 903 156
825 409 753
9 345 -810
456 563 177
963 431 120
112 841 19
557 363 -682
286 652 471
615 827 260
118 549 822
192 275 265
281 221 -133
587 250 566
787 506 -41
472 58 -743
34 706 209
731 582 -656
19 49 -345
394 895 -845
69 405 499
570 146 765
129 36 -732
348 434 604
251 431 323
365 581 996
983 625 -529
510 302 794
91 448 -992
619 191 -248
307 54 591
384 44 -820
486 394 -901
188 749 -258
894 430 -809
849 513 -678
361 986 -46
732 454 50
895 773 349
916 868 -810
670 439 45
758 77 190
376 691 -186
143 277 740
652 1 411
917 772 -914
384 978 -262
609 667 -844
573 708 706
314 622 -221
765 594 199
764 947 172
799 838 -187
129 660 16
646 215 905
289 872 -920
777 15 -637
472 195 -549
795 412 -479
815 760 -93
280 791 -691
365 459 1
706 592 -515
292 85 -297
767 666 -270
485 709 -585
445 124 829
225 107 -382
404 713 46
151 429 -465
643 819 -346
258 678 985
610 527 -675
204 524 117
568 266 440
50 892 183
207 798 478
921 488 24
213 273 565
549 176 -957
280 619 -90
176 742 68
255 296 -508
707 380 -562
564 581 -569
375 151 410
723 270 564
356 120 62
448 558 -681
351 364 966
905 267 -617
496 657 -929
136 228 -163
188 364 579
906 373 -892
468 859 -332
695 957 -700
501 245 -429
85 655 -386
927 613 -344
597 875 885
864 667 -655
875 104 257
505 880 -134
626 93 559
113 952 -967
766 95 -379
971 607 -868
682 762 -479
179 587 305
181 617 962
595 481 -369
359 510 -10
777 308 -417
563 344 -888
498 171 938
328 659 -13
252 876 -937
570 179 -990
309 49 -548
233 864 -14
687 517 -386
314 423 440
357 904 -995
896 172 -546
443 605 145
79 810 -162
391 809 415
656 761 750
318 843 528
393 644 297
171 538 839
545 561 138
423 417 -606
180 692 -120
514 700 751
636 1 -679
440 84 -37
817 61 -614
716 860 -375
868 488 342
704 581 663
216 406 295
699 133 66
476 972 147
212 473 709
373 620 608
33 704 303
382 320 -558
615 205 745
920 367 -589
36 662 -246
200 962 -621
104 493 70
31 388 -352
141 357 542
406 159 545
207 298 -147
224 182 -213
890 355 -897
266 81 783
153 366 34
878 38 614
426 64 329
93 29 -254
517 47 554
106 477 929
327 625 766
316 849 301
202 920 937
75 468 759
357 98 -378
196 658 -425
833 278 -996
633 75 322
341 437 315
135 81 252
355 494 -136
482 858 270
915 123 649
974 28 -413
1 506 485
172 508 -466
528 374 -521
424 811 -539
452 431 695
280 440 492
145 696 592
565 540 105
560 368 -506
955 113 47
284 3 -63
449 549 587
282 552 -848
414 447 684
118 609 328
787 423 -324
222 152 983
728 479 491
749 271 -554
632 913 852
299 721 -907
781 879 111
616 638 577
910 803 -562
314 768 -177
386 184 301
825 305 817
115 605 240
676 140 -363
65 940 476
728 167 -667
675 45 -173
419 190 -843
720 263 108
513 619 -234
497 735 -506
27 732 743
470 99 -215
204 629 334
946 521 -26
286 350 -468
683 686 231
191 107 821
135 968 -149
409 671 342
250 578 -204
510 41 -954
262 310 449
484 333 256
281 711 652
23 874 -302
922 300 560
521 323 579
148 273 37
604 473 -914
279 191 825
123 652 864
517 158 -161
528 793 709
582 37 -179
17 527 -331
632 859 -438
777 287 96
158 248 -539
161 130 114
122 189 715
645 658 972
135 838 485
297 393 491
119 675 543
648 519 -906
657 69 147
86 482 706
796 447 -5
144 876 117
507 907 92
328 773 -449
305 862 -474
58 367 49
2 334 211
514 699 -626
894 838 -264
762 733 -148
847 891 857
144 69 -322
524 126 457
602 679 831
240 696 876
766 448 699
963 66 -182
835 652 -806
528 238 -344
980 513 -279
883 925 -882
265 71 944
868 922 -617
416 222 -797
10 325 809
620 971 -584
880 215 706
509 578 63
815 254 -432
74 367 -96
747 502 -13
418 228 -304
491 754 -179
836 746 200
36 980 343
467 215 771
150 242 627
868 742 -758
255 917 -627
689 314 636
439 280 510
823 956 274
515 28 -54
329 60 357
71 838 760
462 895 598
594 33 0
67 158 559
192 448 -835
56 403 731
651 614 424
24 800 -345
243 525 125
212 115 -435
576 921 642
127 495 -391
336 394 351
712 237 656
407 940 696
402 669 9
183 215 -709
326 857 846
140 582 680
990 360 113
138 353 -375
268 228 -609
195 138 417
228 111 808
538 813 -504
700 179 336
325 303 -21
526 810 820
963 121 529
704 829 827
174 722 329
470 588 312
209 697 325
105 146 748
518 243 267
672 881 -958
288 231 -16
179 41 188
446 778 330
970 928 423
116 86 184
486 345 396
269 297 793
622 441 -634
551 967 522
797 812 -536
236 337 -925
441 552 -83
827 507 -518
94 241 174
813 302 307
203 823 -699
861 819 -563
388 740 500
523 528 -767
752 956 884
799 633 -434
263 307 551
208 522 -151
933 66 50
454 213 954
531 217 -22
770 341 445
580 282 -639
614 601 -392
942 533 -74
911 84 318
101 611 -426
147 550 -500
117 383 -75
431 57 835
493 585 950
232 572 -97
887 725 -971
408 929 217
434 55 -618
94 334 942
82 107 -966
545 212 225
242 521 -480
761 508 694
359 720 168
238 198 696
223 565 598
806 533 974
744 24 -976
946 871 619
699 449 -556
617 78 -230
791 298 -874
648 108 16
304 22 -273
596 784 -119
216 889 -528
153 763 -269
835 346 792
348 43 259
710 378 291
191 597 583
794 838 -455
387 924 629
387 933 163
196 646 495
586 602 -504
770 743 -679
542 233 154
82 984 -994
864 55 73
386 584 -149
829 778 -547
499 908 -730
554 395 -899
149 586 -140
921 324 640
4 98 -322
107 805 49
6 655 97
81 803 -645
769 123 -404
578 812 759
685 644 -2
979 75 -750
166 805 -820
818 280 807
483 878 -456
327 502 -9
784 825 372
782 14 -106
855 719 -829
111 476 -484
261 740 328
319 49 -644
928 689 -740
678 76 430
712 834 184
106 570 284
587 919 195
35 860 -58
385 537 -109
857 465 694
212 105 303
852 192 -260
272 351 -85
641 320 -423
625 100 -97
151 605 -700
336 456 -328
492 919 454
804 35 -619
383 641 41
696 226 -585
592 137 -341
130 565 -56
911 312 122
187 323 244
107 963 956
743 520 -481
227 865 383
209 299 -440
115 3 -236
533 58 -510
367 686 -382
375 702 653
3 801 840
441 275 -31
655 25 798
702 764 -928
925 785 60
423 741 -908
493 458 -823
759 744 -272
129 512 -767
900 682 743
105 860 702
513 831 252
416 3 425
636 308 -698
584 183 750
815 642 624
174 90 26
897 497 -99
570 21 -425
363 419 -425
737 953 -970
618 53 323
251 979 -161
524 409 -487
725 141 765
859 767 830
441 593 115
414 448 40
374 54 331
133 909 -939
815 823 82
689 849 -749
890 643 693
947 414 296
318 115 100
627 211 874
293 804 887
953 518 -939
276 616 760
483 737 832
343 659 -5
234 276 -388
709 467 -934
585 973 -147
45 254 -834
960 870 -209
453 178 117
566 787 674
138 623 368
859 266 -748
82 676 -236
169 78 -34
70 954 479
474 377 -848
909 863 -680
355 802 -246
709 918 847
84 601 634
19 545 -213
910 834 701
614 934 -606
8 187 282
795 766 858
317 69 -854
748 795 -937
762 377 28
56 89 -420
853 163 -138
215 197 533
882 906 531
41 768 700
600 775 675
575 622 464
131 437 -837
976 123 333
79 704 -295
330 325 870
386 118 302
266 512 485
758 183 -336
1 638 -457
984 937 -423
729 414 -146
777 433 18
121 388 -505
521 49 -391
359 257 826
273 724 -162
421 924 -63
699 897 -539
682 235 301
524 138 -850
35 193 505
439 232 -832
111 547 -130
629 254 15
169 453 358
14 494 1
152 586 -280
404 660 183
18 769 579
91 282 729
566 119 -869
324 229 -155
746 45 -885
357 364 657
360 529 525
776 733 919
814 809 922
77 962 -583
981 548 126
732 986 596
429 23 204
232 169 988
417 751 -273
774 30 156
592 99 481
625 373 511
98 129 -857
847 195 -163
55 683 810
790 355 -376
901 451 -537
310 446 -782
314 169 -969
916 885 567
248 775 179
51 191 606
814 902 313
982 16 183
782 622 -611
462 219 -363
619 968 -144
783 95 686
918 602 -447
158 781 -126
544 575 252
348 196 123
870 980 -693
37 625 17
700 776 744
209 197 -348
174 333 -768
395 680 9
370 307 623
405 198 342
884 526 196
535 626 -290
82 749 837
366 630 541
54 340 993
897 26 963
355 631 835
887 173 -225
581 73 -778
765 586 350
79 780 -993
425 56 820
283 355 284
555 845 -129
116 882 -785
989 230 -898
751 607 -108
648 441 -883
117 451 417
649 412 -882
953 469 -90
60 651 -244
254 59 -215
41 970 512
772 642 709
598 16 -19
253 313 -290
457 432 347
419 41 155
957 826 -969
377 494 -554
232 985 662
61 740 -139
896 471 972
920 363 -7
742 427 13
726 15 -829
75 684 536
205 344 -425
642 340 451
383 40 372
198 868 -245
488 629 134
542 264 -487
318 707 -793
367 977 -867
636 186 -912
839 500 -957
569 774 -771
672 444 799
431 417 434
826 884 206
913 299 610
455 328 102
963 79 978
14 532 -471
179 852 -377
283 282 -152
572 780 -2
21 675 -706
704 158 325
304 519 -915
921 440 -849
540 227 -726
149 65 -840
42 695 512
692 299 313
165 519 892
716 755 -312
753 132 771
190 881 -138
403 160 -350
84 808 443
507 73 -255
377 868 -798
882 884
685 30 768
608 840 316
375 415 890
730 641 -522
180 61 -609
674 291 457
739 730 -229
770 426 -21
643 631 -649
357 777 -446
391 28 846
831 295 -408
485 33 -161
846 538 -554
418 811 462
406 552 -683
844 273 -114
441 102 177
710 743 -125
97 489 954
168 157 -59
529 547 -968
618 461 -641
750 428 -847
254 232 336
506 776 354
334 193 -796
239 345 710
685 794 655
429 2 -283
581 19 -892
7 265 485
681 458 540
624 729 274
648 493 -738
338 519 248
836 175 511
60 157 460
809 359 224
47 249 794
55 275 974
820 251 394
65 320 -665
289 307 213
439 109 -758
690 761 -923
441 313 -477
178 33 -938
122 665 -685
670 838 342
712 493 933
212 46 291
325 456 351
733 226 -849
835 698 663
707 654 -356
278 800 -880
16 452 -372
338 350 -834
559 6 74
669 350 -981
520 622 655
113 547 734
803 378 -342
577 247 853
277 775 688
484 167 -492
475 852 -984
128 265 290
343 16 443
140 22 -627
695 676 681
871 548 486
524 514 -149
714 119 548
487 840 385
237 262 394
383 604 -415
814 765 -162
561 871 669
45 508 566
364 454 -261
133 228 869
379 638 899
317 576 98
480 427 403
832 276 -275
465 511 558
220 646 -914
167 486 550
85 489 775
458 114 -683
593 222 -465
818 20 409
113 661 952
494 22 -65
620 580 340
389 470 721
341 546 652
247 491 826
784 714 917
467 650 698
633 336 562
724 122 305
330 852 512
69 849 -118
720 358 -801
829 748 955
140 394 243
393 34 -214
556 457 436
10 466 427
155 695 848
264 505 -244
194 662 837
99 667 96
879 607 518
194 493 -980
343 815 413
635 48 43
672 425 -691
598 875 545
569 825 -415
787 707 -818
135 377 -258
786 48 320
176 827 -416
273 211 -814
521 220 -396
222 211 645
808 188 628
86 135 -940
364 756 -989
463 432 -648
563 571 46
836 726 783
471 351 -783
378 807 -100
309 187 72
580 56 -54
438 361 -883
110 846 -106
514 270 395
822 29 285
375 721 633
296 182 -772
548 813 652
512 528 948
682 559 831
118 523 232
143 743 414
811 399 -633
15 654 723
868 320 -682
652 122 956
178 38 743
809 533 539
657 672 -39
775 496 356
539 674 604
180 212 322
684 247 753
130 456 978
414 146 -198
843 217 291
272 86 -904
147 728 -994
225 800 712
784 666 145
27 538 -290
754 167 489
478 608 -882
836 145 -128
123 469 -718
186 480 -654
388 777 -704
551 207 34
60 777 526
499 766 -417
111 401 732
355 596 -195
513 464 330
585 763 160
235 677 -959
797 752 495
572 252 386
198 820 169
123 692 -484
644 306 -672
752 21 624
168 604 -991
201 358 341
588 391 194
467 775 -925
750 439 -256
843 593 25
602 224 912
520 384 -116
418 32 419
555 641 828
156 381 -282
355 690 906
668 533 227
655 377 489
406 357 -857
218 290 828
382 396 432
621 68 -468
405 48 247
454 333 34
334 843 -861
716 373 -209
638 184 -136
264 300 947
629 286 551
615 182 722
317 710 -13
146 456 935
238 442 320
150 752 -590
454 616 312
59 339 959
289 445 488
420 631 -106
406 872 -449
607 567 340
251 193 644
183 487 504
837 744 499
457 326 20
667 20 -288
813 467 -654
235 844 -194
476 61 424
359 211 -446
493 426 -42
80 459 -360
352 386 -114
731 476 -22
849 125 -912
680 328 -970
446 847 -467
402 376 826
537 362 -443
466 367 775
197 164 -292
783 780 969
482 640 -761
224 257 -535
743 646 21
400 92 -258
138 340 149
630 703 708
159 748 799
470 391 -465
147 781 -541
777 323 592
581 566 896
659 821 217
30 510 -47
330 193 944
441 275 868
558 422 513
42 709 651
372 478 670
531 527 -607
239 86 -943
587 588 942
699 350 -575
333 338 386
65 401 -667
301 9 191
225 877 669
443 279 -951
409 804 -575
426 431 -282
295 476 -568
409 367 -288
358 860 -959
440 495 -125
391 490 297
512 236 31
695 355 -642
321 96 -565
817 198 -397
29 535 -125
13 525 -401
374 605 -157
733 182 994
858 412 -697
58 237 686
595 242 512
559 389 532
549 136 574
267 806 -215
715 18 -522
652 610 -466
338 35 -863
340 139 343
77 684 -222
414 571 15
235 874 447
692 390 45
233 631 320
350 372 831
565 265 291
755 499 569
110 67 -513
738 308 436
729 439 307
612 90 -462
558 664 -264
423 483 882
677 78 -440
139 453 -592
327 237 878
404 93 -734
290 488 -787
220 685 95
702 22 -11
564 12 572
240 879 -223
278 17 -730
824 697 658
207 487 192
131 194 -815
343 45 742
639 699 -426
625 485 546
684 401 -166
57 804 -318
570 782 -347
846 197 -312
251 500 409
186 76 168
202 378 -476
3 452 361
38 246 265
282 632 -998
600 510 753
489 835 -692
839 203 623
250 697 271
752 502 677
631 386 -89
58 69 -684
361 394 -324
178 540 -742
20 774 851
182 523 275
42 55 136
836 19 -962
787 645 -544
689 234 54
582 856 -132
111 84 -654
299 296 -146
647 813 -38
590 709 -118
560 848 806
822 597 420
101 361 -555
155 433 129
500 26 752
606 768 -139
175 672 502
582 280 -959
203 635 82
486 552 412
691 279 691
470 28 225
797 782 811
378 95 -102
540 293 -392
386 818 28
753 852 -997
870 534 -150
319 328 685
556 356 -792
274 514 781
382 31 -568
689 106 -187
570 163 982
406 70 267
672 652 12
760 29 -480
506 281 116
425 155 385
88 805 -284
131 111 9
477 1 -867
347 859 326
786 572 -791
57 768 650
44 866 -835
312 726 -29
291 404 -1000
605 818 702
568 388 -756
215 520 -990
216 97 788
71 304 309
70 876 -187
689 583 540
359 130 -512
524 463 566
505 313 -49
124 528 641
635 366 597
4 6 -726
797 542 345
866 151 676
842 45 539
147 430 424
742 500 909
344 209 -60
29 7 -788
16 782 567
828 852 -402
113 420 249
864 595 804
756 49 673
325 763 968
616 737 -895
776 632 879
687 224 -860
382 22 348
787 303 552
356 662 416
708 548 -183
385 822 513
473 845 143
441 615 669
695 450 482
375 735 722
266 825 -428
248 160 142
420 202 123
416 160 -808
189 704 -637
601 840 306
660 354 688
418 311 -188
444 143 881
645 778 -738
857 198 -450
504 84 -883
515 189 839
655 533 391
659 586 -388
517 146 585
505 106 -756
681 553 -798
389 850 -92
168 640 376
448 547 -412
855 623 -419
395 416 -768
873 138 -212
550 783 150
10 292 822
475 124 112
520 676 379
741 747 781
548 409 321
374 688 907
305 210 -280
133 569 -994
207 507 123
303 109 648
678 365 -373
777 673 -859
317 70 465
609 91 -728
1 269 38
395 854 95
430 800 382
489 235 -301
313 738 901
131 830 910
129 711 -196
144 464 -407
84 262 -124
79 685 500
589 342 -722
592 858 -612
648 78 233
361 818 222
144 556 38
476 205 620
256 158 -21
431 77 463
516 802 -534
282 631 872
350 747 493
329 733 -929
18 317 -144
727 730 275
241 392 -466
430 406 256
533 524 -928
345 586 -370
336 702 317
511 190 343
459 802 -9
196 603 -116
705 89 -849
640 849 -243
820 172 -373
84 64 960
342 191 357
575 136 852
62 54 103
40 120 -68
109 653 932
241 520 603
607 353 -590
847 412 -84
306 451 -446
478 261 -582
138 126 836
837 745 839
101 242 255
469 587 -273
454 571 -261
292 757 457
574 243 -338
441 453 -544
109 37 -251
603 51 -833
31 204 -201
669 22 62
135 601 -642
233 506 216
453 8 -768
412 703 -281
394 407 -38
63 535 -698
840 710 280
723 308 -67
758 487 -389
674 154 -682
572 49 62
180 211 -853
525 105 385
78 686 809
794 748 208
741 106 571
33 420 482
24 2 -965
187 608 128
192 720 -996
319 48 -462
53 425 85
612 483 406
684 748 -684
144 571 304
35 775 602
645 251 805
10 230 -580
484 814 443
597 882 484
359 853 -359
366 544 -716
688 401 -156
870 525 629
81 599 465
136 273 -330
22 756 -903
592 444 -776
769 583 -270
284 268 -121
413 676 620
787 631 -866
378 300 -861
223 684 -472
662 347 119
323 824 -291
78 491 -106
404 874 -539
740 475 286
467 337 -263
99 368 -476
289 520 162
28 54 -630
240 655 272
638 802 215
120 61 307
653 210 241
475 649 989
746 171 -763
144 535 208
873 810 749
637 268 417
748 378 -870
555 827 535
527 374 -385
687 566 -809
707 352 194
344 165 426
849 618 -18
212 667 267
270 481 810
872 83 -700
629 16 619
477 797 -36
165 871 -778
702 452 864
807 148 68
145 392 615
595 452 -139
262 573 25
458 601 88
310 358 834
673 697 433
71 1 -280
484 5 -760
722 143 593
352 37 785
568 222 -951
403 257 -894
632 765 -341
157 26 906
772 456 -210
844 4 -258
709 79 -845
815 59 -817
217 189 -84
622 817 663
808 541 212
85 478 723
709 775 919
130 384 426
688 725 -198
311 768 4
744 608 240
824 579 953
708 524 -849
70 449 -311
769 283 238
653 529 -843
741 809 466
687 286 970
690 350 60
500 871 595
769 72 -918
738 298 -597
32 826 -843
443 403 -606
225 185 280
500 447 -897
91 466 -679
32 443 -927
452 293 -826
627 123 170
432 411 -887
59 726 -512
610 863 723
384 176 -371
512 770 952
180 21 -736
23 652 -425
160 338 -580
258 637 110
199 56 -228
320 628 -752
660 543 67
730 471 608
177 404 -144
545 78 405
714 286 17
520 57 -891
603 194 270
156 561 455
28 824 -31
400 470 388
610 422 -528
839 207 2
696 837 380
264 178 -228
203 106 -602
780 756 652
164 777 670
371 561 -97
62 386 -911
513 308 -693
318 120 -571
864 821 625
168 133 -492
708 581 959
516 306 -341
147 396 703
833 777 -597
136 502 -740
474 365 -486
750 609 -218
85 812 -965
516 340 -9
577 320 -683
20 829 -626
75 466 -47
5 104 -436
647 537 -893
542 209 469
