17
977 1600
405 687 456
571 53 313
445 606 576
294 291 47
286 178 435
519 556 489
454 299 806
850 349 858
44 235 703
799 245 462
482 89 992
586 742 994
150 843 223
174 178 929
393 517 400
780 31 648
360 623 351
333 284 186
176 797 857
564 72 704
698 90 220
698 16 438
636 505 624
331 377 469
765 817 667
410 345 697
104 443 189
95 757 222
794 357 22
397 749 310
544 779 939
388 301 632
547 840 669
210 398 60
396 311 151
65 601 623
2 56 342
350 215 795
719 733 882
359 696 165
474 471 237
756 276 452
216 636 139
811 747 86
288 677 737
723 545 507
419 322 635
228 756 624
161 702 626
811 534 62
285 421 197
262 845 382
715 833 702
582 256 293
210 493 83
120 474 237
50 629 538
654 629 597
469 643 786
467 357 156
784 83 423
842 370 376
482 435 981
436 693 867
830 253 822
309 238 490
132 191 397
410 84 498
244 336 695
375 380 337
705 627 847
540 502 192
461 321 77
602 845 475
761 251 584
359 189 114
435 744 115
141 76 471
535 654 177
517 173 274
759 252 627
337 406 930
568 538 343
359 448 335
472 171 193
272 593 247
98 398 146
492 209 296
486 521 251
601 139 103
743 650 24
475 22 578
800 623 653
354 779 742
775 118 372
337 838 520
587 711 670
123 326 469
652 749 722
129 287 479
213 822 358
46 230 938
250 134 895
221 276 308
439 411 913
293 345 519
626 325 249
515 492 42
239 111 685
188 758 639
3 97 241
444 671 734
413 341 783
374 768 908
156 355 612
176 67 251
344 706 311
141 346 736
133 807 628
168 406 473
33 466 161
598 846 772
249 198 954
363 830 281
118 132 383
330 696 191
591 63 814
780 321 530
187 819 677
484 768 153
316 847 667
845 307 654
228 151 258
218 656 265
174 108 7
579 624 742
76 237 946
805 38 37
637 372 64
387 632 928
305 274 482
82 595 775
218 77 688
700 547 358
535 118 31
748 349 96
107 540 641
655 445 54
92 154 749
845 641 68
191 674 314
628 784 361
281 748 550
18 171 191
199 601 83
734 806 305
195 572 764
336 753 879
385 278 674
172 445 780
774 179 587
708 214 314
768 583 82
732 263 663
536 299 232
183 605 392
120 383 331
391 594 785
786 234 424
751 264 169
673 468 31
504 338 201
610 486 894
744 531 503
198 630 17
577 138 356
836 685 591
643 59 935
84 132 747
722 152 284
784 779 245
316 564 937
314 286 834
437 347 951
608 644 532
843 784 1
109 503 116
776 38 648
392 492 161
301 171 812
804 601 328
530 471 442
666 261 770
504 253 242
129 150 761
378 258 940
416 421 334
687 843 436
426 817 983
662 302 81
164 758 328
78 813 544
275 522 623
206 6 991
185 131 551
534 212 694
831 439 423
445 34 452
545 28 923
618 366 325
219 701 602
642 389 357
91 5 281
151 46 891
84 813 47
365 699 941
378 230 91
611 144 119
442 46 937
572 615 284
45 444 58
594 112 669
514 313 39
481 653 205
754 435 51
815 624 953
637 274 73
461 745 252
843 145 97
259 519 781
481 431 702
741 781 489
12 391 502
645 110 706
316 303 396
395 286 227
560 792 140
307 13 115
483 495 946
532 760 665
373 207 183
175 43 666
738 262 425
597 243 534
351 222 542
296 79 220
272 194 841
538 69 718
545 621 717
245 816 353
67 691 79
7 381 163
477 72 868
195 721 746
40 587 741
619 579 171
443 499 23
389 504 779
610 635 286
399 230 461
435 274 847
738 518 716
274 485 576
77 839 107
57 212 249
430 345 718
336 753 214
696 801 484
49 414 994
162 79 162
608 632 520
640 693 793
170 800 603
344 122 242
176 191 612
495 232 28
672 94 18
598 812 585
357 690 231
31 194 990
396 86 758
273 641 377
547 401 163
339 200 810
800 296 988
78 57 466
796 516 880
741 735 45
272 818 360
334 162 112
300 730 931
359 782 34
240 16 619
665 411 557
788 101 256
674 790 988
422 512 736
760 645 276
757 680 329
445 86 557
165 366 923
249 523 812
161 353 167
360 590 929
761 772 346
7 631 931
461 134 89
633 466 374
388 714 291
499 513 984
359 330 451
282 630 96
127 189 713
509 242 121
635 686 396
493 581 799
255 408 474
101 110 680
811 426 228
45 573 115
218 228 242
143 671 800
176 506 215
99 754 38
500 645 603
227 189 740
124 746 587
48 276 512
69 31 997
185 510 785
32 359 892
397 194 811
185 43 365
623 179 129
449 803 990
482 675 668
663 100 247
14 730 576
370 547 434
445 475 640
448 127 272
45 472 865
631 203 369
302 447 102
279 456 917
186 94 567
233 799 613
329 687 200
421 196 362
707 770 944
382 227 192
784 414 34
68 324 657
454 255 603
765 128 256
609 130 123
712 644 252
653 293 960
230 545 143
358 141 882
844 61 535
520 23 552
54 422 999
526 504 957
256 585 175
663 814 108
706 80 93
369 459 772
338 235 950
383 34 283
76 658 877
821 178 172
817 737 822
501 237 162
557 95 719
36 715 640
548 248 291
9 600 974
745 669 63
641 291 588
739 57 164
412 88 940
744 581 111
744 819 323
605 770 963
143 712 753
141 820 979
656 68 709
496 733 411
226 303 438
197 614 7
732 620 190
825 362 597
597 185 950
93 577 202
282 30 863
128 117 823
97 436 392
315 666 585
661 186 942
745 416 695
571 88 986
89 477 192
176 517 670
235 814 943
407 99 905
465 639 522
123 781 271
412 397 879
411 457 395
382 76 36
61 364 370
517 357 18
272 597 228
591 359 581
351 761 624
406 592 197
466 714 299
313 189 487
177 84 629
488 249 863
800 297 83
590 355 445
765 626 556
813 49 986
303 525 729
735 419 842
186 23 998
48 811 160
41 852 579
238 225 575
505 823 532
353 641 490
557 632 829
779 618 765
201 257 718
309 368 96
796 202 453
550 54 564
705 237 438
60 412 841
527 714 933
61 551 446
316 397 96
703 108 466
169 437 618
646 57 63
270 604 205
15 591 462
553 203 653
747 528 33
842 834 132
629 701 357
580 618 174
362 270 369
164 72 427
184 268 219
374 534 526
208 440 558
380 80 237
125 4 49
206 88 624
424 82 299
236 831 252
829 139 790
87 214 374
455 244 851
425 345 615
621 377 182
636 847 968
188 628 303
266 31 942
780 676 771
287 107 552
73 527 824
70 183 445
820 466 131
767 356 25
759 455 553
84 138 414
163 450 568
202 763 43
444 622 820
685 84 98
123 751 471
814 48 169
358 247 241
105 66 690
271 733 176
551 9 843
108 407 131
609 334 34
27 824 562
836 355 518
585 68 232
510 166 422
91 335 745
733 394 786
816 340 582
388 214 229
498 7 10
258 186 307
741 38 222
576 648 674
157 830 96
201 660 764
528 607 441
513 99 50
480 145 234
677 71 618
424 813 253
848 233 147
760 475 586
717 251 445
674 280 388
652 411 782
714 273 537
197 573 117
292 425 403
111 110 814
434 632 503
22 225 387
259 628 677
644 403 388
150 163 954
8 130 863
490 785 990
57 554 327
179 397 329
489 822 922
39 564 375
479 310 299
200 621 825
659 24 1
677 42 522
330 135 153
577 644 47
363 656 549
612 222 875
628 62 190
675 435 20
573 650 667
520 132 143
482 394 578
720 466 930
337 257 81
693 738 763
217 242 978
532 575 925
665 270 855
388 496 614
47 35 559
232 501 348
711 418 931
63 228 590
788 304 934
517 33 790
66 208 524
696 727 990
445 452 273
320 62 999
750 620 204
326 344 92
365 337 893
336 438 458
594 215 531
256 59 671
144 270 231
29 65 602
45 801 435
685 264 471
571 485 555
688 536 706
579 690 837
245 595 365
380 318 942
338 161 744
395 701 266
509 64 221
231 177 106
846 557 48
245 781 205
532 379 965
377 794 990
149 288 374
546 12 550
37 689 589
790 544 36
493 576 51
174 23 188
244 506 299
844 805 138
509 114 725
259 91 583
274 181 958
209 452 520
775 608 56
800 411 664
84 520 920
721 827 395
438 74 920
313 500 850
312 293 972
685 219 790
171 539 665
29 748 912
131 298 81
745 643 383
95 731 193
520 498 599
344 73 358
188 49 272
782 647 772
185 646 752
104 389 95
371 361 5
848 612 965
567 319 683
485 143 19
635 776 238
133 623 920
158 60 715
625 66 538
852 613 68
159 261 885
452 166 896
343 410 510
442 725 342
433 149 927
511 329 620
718 805 827
55 327 339
691 628 122
178 427 898
262 314 448
500 360 709
797 581 533
99 501 464
34 53 770
118 8 497
360 390 11
311 37 306
285 811 736
433 795 823
270 692 106
105 715 37
483 77 53
354 662 494
336 265 759
401 70 294
643 390 510
159 700 858
614 405 967
760 482 779
526 552 16
499 472 586
236 433 148
39 219 419
620 675 306
181 310 51
89 326 914
211 246 118
429 641 735
30 212 692
258 424 845
303 19 590
724 705 877
497 304 394
340 499 545
136 490 234
9 725 516
39 156 6
491 193 53
104 812 162
321 151 11
60 613 175
524 413 794
687 65 555
515 787 446
167 673 649
842 832 937
594 372 134
502 741 83
672 535 802
87 837 824
316 673 453
268 116 393
736 645 389
610 267 997
27 539 826
734 484 971
841 384 566
382 734 823
661 190 430
488 836 593
14 731 699
648 44 744
753 428 459
694 850 180
22 267 154
702 609 470
602 137 636
777 748 397
266 509 759
586 597 818
850 682 386
164 753 534
441 555 456
578 537 378
473 161 221
263 252 969
797 846 321
742 241 434
530 593 275
468 241 896
265 711 728
692 495 253
784 714 266
783 820 38
296 148 807
817 327 217
536 201 528
133 759 944
729 600 114
658 183 917
13 600 280
230 671 960
83 758 297
444 127 868
104 655 734
38 575 435
637 418 546
549 645 52
340 722 378
449 507 155
774 382 570
582 482 368
280 50 655
414 60 344
706 574 751
362 657 65
119 692 198
140 577 686
155 534 385
490 740 208
103 336 980
266 367 383
426 195 750
586 429 660
317 249 605
546 349 493
794 359 429
334 262 501
417 257 629
430 156 547
332 317 693
412 372 566
262 425 169
716 721 137
729 198 855
367 827 269
128 643 596
278 240 762
635 657 960
372 770 810
382 170 942
815 809 427
27 557 810
542 730 678
533 570 435
23 509 661
396 693 505
574 63 648
221 149 763
796 325 671
190 746 498
643 561 696
712 541 914
532 628 652
146 314 989
160 642 338
109 607 836
33 609 35
343 755 160
604 164 510
273 456 546
634 751 918
569 209 132
146 739 390
809 251 623
484 186 352
428 58 485
402 45 877
141 415 213
574 85 82
594 518 603
826 591 441
473 651 188
29 558 810
732 617 514
105 734 17
33 170 258
201 186 945
69 169 990
319 713 545
336 667 179
143 743 506
192 417 897
382 571 756
742 564 30
413 24 78
285 130 817
882 1791
880 443 592
668 852 957
482 829 232
427 675 647
439 329 224
791 64 260
87 753 656
537 150 465
370 321 704
651 642 672
613 242 789
694 271 301
178 318 496
754 188 252
699 367 917
242 109 891
482 45 908
397 648 878
636 531 689
94 448 595
765 476 854
834 121 597
541 762 814
767 408 626
442 626 763
183 72 827
444 188 770
787 499 746
374 534 954
194 294 545
422 796 593
742 490 776
872 163 167
697 481 464
809 637 438
388 469 5
430 102 898
24 130 604
580 734 612
617 27 381
98 637 969
151 764 551
285 577 916
421 106 784
266 706 652
260 855 240
138 447 681
441 224 600
143 526 53
353 134 90
45 758 509
853 367 423
289 63 103
348 817 902
872 602 191
344 548 289
831 676 9
664 595 830
674 644 831
182 456 773
177 630 926
569 608 465
774 753 288
604 861 81
95 272 124
775 868 748
444 200 413
725 805 201
312 241 491
351 162 662
851 214 97
338 10 576
499 695 692
18 370 760
68 595 365
480 539 994
152 617 708
557 490 272
483 447 639
696 601 248
345 864 71
729 779 564
758 382 793
466 370 469
562 220 232
184 301 201
802 372 948
264 444 854
254 252 729
856 870 176
566 644 677
747 212 378
49 220 459
385 89 966
355 247 569
804 363 404
463 640 502
120 815 83
38 11 407
434 817 603
417 869 865
621 849 476
116 592 894
215 742 526
609 817 784
783 177 452
655 419 185
617 236 486
446 46 719
224 444 209
306 423 799
748 577 362
66 410 488
204 640 137
188 312 511
633 744 790
102 325 678
666 578 828
54 505 338
707 694 936
586 382 134
642 480 368
182 581 101
742 79 74
822 692 561
299 752 562
849 318 255
802 528 568
23 419 624
698 2 58
32 97 709
390 844 945
770 424 183
156 105 934
322 822 320
512 324 243
689 574 578
264 131 966
217 12 293
155 537 461
105 698 30
488 58 969
17 145 166
811 775 827
201 869 589
759 100 594
699 516 285
862 588 674
352 573 166
727 132 301
394 738 992
422 849 671
87 865 861
207 214 128
695 870 227
139 217 639
487 229 128
495 805 332
745 750 886
400 167 216
544 411 850
67 159 422
365 19 786
378 391 803
820 538 599
435 396 231
172 862 425
347 526 84
142 285 599
68 727 785
755 173 1
831 780 734
301 466 529
854 742 511
277 141 459
561 79 610
657 422 276
530 722 704
223 111 468
595 50 624
647 534 82
584 102 648
681 437 817
802 673 159
552 704 912
657 450 237
115 528 807
488 878 504
877 340 982
158 693 487
422 737 78
395 623 57
719 214 973
240 725 122
352 873 836
251 354 783
93 815 77
354 207 878
7 312 782
733 429 280
335 817 532
412 327 575
470 339 327
135 236 390
229 52 651
377 526 743
445 768 279
73 273 369
872 438 98
78 37 248
520 134 74
347 496 188
254 292 646
1 523 791
465 552 777
830 58 202
709 500 624
766 735 704
93 746 733
659 608 752
32 95 437
497 90 136
254 31 98
49 696 794
514 75 267
336 248 605
572 317 279
261 131 919
496 141 357
659 148 720
363 598 761
289 141 662
471 740 341
65 646 245
5 854 560
611 607 170
825 688 524
793 713 874
75 71 999
115 395 513
578 751 109
350 264 659
684 270 566
304 731 14
707 620 116
285 592 141
331 12 830
7 247 422
465 437 15
321 421 189
650 478 210
263 856 129
427 11 140
466 571 391
662 503 966
348 155 397
293 442 407
876 502 359
436 158 543
322 401 331
503 37 849
152 489 522
223 86 135
226 841 617
121 55 974
580 623 14
222 644 10
620 257 234
640 660 854
70 863 801
793 826 932
863 375 651
667 79 292
664 471 494
256 852 623
247 106 115
447 704 759
394 408 328
802 540 649
699 687 283
3 519 280
267 282 802
196 380 240
482 218 89
366 227 824
309 685 476
704 798 4
103 27 666
181 121 253
274 426 477
67 594 510
41 240 771
23 494 191
187 778 598
272 639 147
786 456 921
432 334 861
192 479 699
803 617 812
4 663 944
188 293 557
424 596 908
679 18 741
747 251 568
544 147 430
83 842 848
314 61 204
196 9 967
64 203 945
417 668 796
776 363 413
804 642 224
310 338 584
142 332 437
175 183 675
102 273 978
524 700 605
801 122 311
697 878 658
863 855 137
426 459 950
322 239 65
716 146 313
506 331 986
363 367 7
688 568 168
103 623 485
303 343 275
291 805 394
70 519 123
783 777 550
823 855 267
174 733 169
552 602 743
261 685 924
109 112 82
614 445 688
11 738 706
10 606 122
30 347 547
457 382 156
387 327 459
50 464 161
455 194 872
192 745 690
255 603 77
878 39 196
568 801 817
105 581 59
231 404 27
866 404 676
551 720 444
40 20 989
728 621 613
784 524 640
631 309 132
189 165 552
553 30 116
472 326 771
479 354 692
353 716 882
349 115 164
172 652 775
368 860 405
306 585 626
430 134 127
136 38 774
6 428 383
766 431 858
346 240 808
599 551 368
229 638 472
217 101 993
774 70 408
771 870 743
882 669 861
112 347 569
571 248 27
31 194 538
124 471 449
583 451 340
231 694 767
218 280 677
868 200 468
255 728 15
256 316 299
311 835 822
681 201 663
445 11 751
393 695 575
673 549 879
406 125 44
628 307 478
821 665 262
249 350 534
13 247 451
55 142 860
614 205 118
795 155 92
528 529 136
351 238 845
286 709 92
673 402 953
843 451 603
373 735 14
30 69 230
242 675 38
687 245 476
572 793 853
373 171 758
37 383 965
351 396 385
720 40 698
715 135 433
272 489 353
236 386 628
358 222 323
120 851 919
606 95 134
259 358 785
66 645 157
736 300 365
255 143 170
121 677 88
371 614 389
310 705 437
110 310 158
223 677 171
694 295 446
509 390 807
800 829 434
57 175 319
869 311 596
817 643 789
879 445 673
153 539 58
741 210 87
675 629 698
430 657 425
407 541 518
81 234 99
465 763 106
198 803 815
508 188 417
253 301 92
29 667 967
365 573 362
487 134 480
701 381 505
128 877 636
332 601 640
685 323 160
734 284 319
374 725 599
421 330 196
169 43 407
216 863 970
539 635 452
347 222 730
734 683 898
480 668 325
414 48 453
15 745 5
605 556 726
287 218 485
854 290 850
586 298 344
80 88 672
482 244 624
470 610 514
40 752 647
882 333 937
861 846 478
243 331 728
553 716 741
509 718 622
425 340 67
152 305 26
189 375 86
308 551 493
465 463 327
134 837 53
417 671 394
92 132 70
566 608 767
109 550 881
411 31 784
591 389 387
157 633 395
179 295 848
706 263 964
295 133 550
687 529 798
238 517 313
799 605 801
51 504 936
88 399 660
122 329 409
13 717 489
859 119 128
153 389 814
629 864 462
671 377 112
626 196 557
148 524 430
522 548 781
819 32 796
346 113 645
214 145 892
74 170 124
767 236 429
154 706 185
297 719 644
689 136 416
323 657 944
648 658 550
72 189 694
415 866 199
827 128 579
6 336 767
813 848 267
170 754 937
543 226 688
669 414 640
141 483 197
491 272 485
834 276 610
225 742 81
735 475 51
265 61 952
649 321 796
665 726 976
747 183 63
537 648 995
452 875 20
377 83 599
212 144 948
320 711 850
199 358 797
681 751 535
348 406 58
771 253 20
524 198 866
150 729 823
850 104 991
332 349 798
339 245 927
514 585 805
560 417 194
157 520 270
628 846 128
209 363 296
852 715 496
592 579 31
724 839 209
710 213 84
42 17 137
509 341 164
429 463 511
430 605 146
203 516 721
666 304 315
429 444 775
631 516 771
423 353 335
767 395 81
212 846 583
793 547 314
703 17 795
334 175 362
399 339 286
169 69 172
89 496 802
438 42 714
867 541 872
692 441 38
217 15 134
156 662 315
105 515 351
718 381 225
408 36 199
120 307 266
653 182 519
804 118 203
611 628 625
395 2 171
345 744 458
396 489 335
648 394 68
861 494 619
175 227 359
268 231 45
93 462 554
262 185 941
159 24 696
729 853 101
455 90 888
21 306 865
509 507 799
792 618 531
6 185 87
611 159 799
800 28 399
2 403 982
715 706 891
607 272 283
782 124 277
405 74 873
503 533 395
678 2 164
432 214 507
174 419 253
728 726 598
269 585 463
16 544 488
242 775 974
194 50 448
737 573 481
568 857 577
177 770 507
327 109 692
669 485 443
553 450 432
22 578 201
494 242 682
762 163 521
256 130 645
53 94 579
817 426 721
438 130 542
388 108 387
726 547 626
387 78 118
786 451 267
179 332 393
816 565 432
130 273 959
315 396 271
726 675 42
142 11 418
173 600 577
165 345 760
462 235 498
725 239 623
457 508 234
419 192 226
730 44 538
56 851 349
733 99 918
279 490 658
251 282 642
668 323 550
874 793 345
51 343 557
291 353 297
264 778 19
844 150 78
325 599 673
145 572 517
483 354 265
825 156 969
594 721 466
690 102 79
477 683 172
195 824 164
342 56 807
572 380 376
724 173 958
731 411 211
70 426 625
434 566 849
678 572 520
718 355 32
257 380 828
843 404 20
256 806 848
134 145 691
709 211 694
286 175 653
163 545 688
380 325 940
461 422 637
242 229 762
772 346 721
173 527 590
281 668 803
271 355 430
398 214 977
804 35 821
21 512 336
542 97 735
848 181 422
878 197 197
411 262 773
67 743 428
637 686 679
665 614 799
63 98 862
769 754 711
626 551 46
50 598 348
166 810 961
825 33 608
344 633 64
355 679 375
537 175 788
134 165 250
504 598 188
805 108 937
427 839 315
604 239 448
597 64 575
49 51 324
454 699 920
226 266 385
591 378 71
148 494 142
594 133 22
195 68 281
410 106 911
451 51 378
830 477 620
